Longitude,Latitude,geometry,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-118.97525111428916,37.194153648098585,POINT (-118.97525111428916 37.194153648098585),35.0,121,38,6764.0,213.0,-105.0,318.0,-42.0,135.0,135.0,-50.0,829.0,164.0,6.0,80.0,466.0,20.0,20.0,451.0
-121.2349460409792,40.672890703667306,POINT (-121.2349460409792 40.672890703667306),78.0,122,35,7373.0,275.0,-64.0,340.0,-16.0,187.0,187.0,-16.0,639.0,100.0,6.0,60.0,294.0,26.0,26.0,294.0
-123.05225625032946,38.610103122126546,POINT (-123.05225625032946 38.610103122126546),132.0,82,42,3789.0,240.0,45.0,194.0,80.0,179.0,184.0,80.0,1263.0,284.0,1.0,93.0,810.0,10.0,13.0,810.0
-122.95330499761157,39.068258326008305,POINT (-122.95330499761157 39.068258326008305),136.0,102,41,4948.0,279.0,29.0,249.0,70.0,200.0,205.0,70.0,895.0,212.0,1.0,95.0,604.0,8.0,9.0,604.0
-123.3057867445928,40.845861585406084,POINT (-123.3057867445928 40.845861585406084),85.0,112,40,5702.0,250.0,-28.0,279.0,12.0,160.0,169.0,12.0,1416.0,277.0,4.0,86.0,825.0,26.0,33.0,825.0
-116.23026939198851,35.24333466920205,POINT (-116.23026939198851 35.24333466920205),193.0,129,35,8204.0,389.0,24.0,365.0,98.0,263.0,309.0,83.0,128.0,16.0,1.0,42.0,47.0,7.0,38.0,43.0
-117.96045603379491,36.85553050017716,POINT (-117.96045603379491 36.85553050017716),124.0,116,33,8091.0,315.0,-32.0,348.0,30.0,199.0,241.0,19.0,146.0,26.0,4.0,64.0,78.0,14.0,16.0,71.0
-123.51052755676196,40.109553769159454,POINT (-123.51052755676196 40.109553769159454),135.0,103,40,5181.0,284.0,30.0,254.0,68.0,202.0,211.0,68.0,1371.0,272.0,2.0,87.0,808.0,13.0,21.0,808.0
-117.16822716289502,36.13867331664017,POINT (-117.16822716289502 36.13867331664017),183.0,119,32,8488.0,379.0,16.0,363.0,97.0,256.0,303.0,70.0,126.0,20.0,2.0,56.0,60.0,10.0,31.0,47.0
-117.5752610237822,35.63535569118922,POINT (-117.5752610237822 35.63535569118922),194.0,123,34,8101.0,388.0,33.0,355.0,100.0,261.0,310.0,87.0,95.0,19.0,1.0,75.0,56.0,4.0,13.0,46.0
-121.40147534020541,39.104985757294656,POINT (-121.40147534020541 39.104985757294656),180.0,123,39,6488.0,362.0,47.0,314.0,94.0,272.0,272.0,94.0,672.0,138.0,1.0,84.0,389.0,5.0,5.0,389.0
-121.49356573133554,41.991927004788394,POINT (-121.49356573133554 41.991927004788394),98.0,117,35,7368.0,300.0,-36.0,336.0,16.0,212.0,212.0,6.0,309.0,43.0,7.0,42.0,124.0,29.0,29.0,117.0
-120.9312234517117,41.76662024043429,POINT (-120.9312234517117 41.76662024043429),88.0,116,34,7566.0,292.0,-48.0,340.0,4.0,204.0,204.0,-6.0,393.0,48.0,9.0,37.0,138.0,34.0,34.0,129.0
-120.18695176178174,37.84018513489346,POINT (-120.18695176178174 37.84018513489346),141.0,122,39,6301.0,316.0,7.0,308.0,60.0,233.0,233.0,60.0,831.0,167.0,2.0,82.0,480.0,8.0,8.0,480.0
-123.69096816979695,39.39074721349963,POINT (-123.69096816979695 39.39074721349963),137.0,71,40,3604.0,237.0,62.0,175.0,91.0,182.0,189.0,91.0,1196.0,242.0,2.0,84.0,694.0,14.0,23.0,694.0
-121.4749960160063,41.17245750817652,POINT (-121.4749960160063 41.17245750817652),109.0,121,34,7597.0,313.0,-32.0,345.0,13.0,224.0,224.0,13.0,640.0,102.0,5.0,64.0,304.0,23.0,23.0,304.0
-121.20409147457876,40.75184002943958,POINT (-121.20409147457876 40.75184002943958),57.0,122,36,7268.0,253.0,-83.0,337.0,-35.0,165.0,165.0,-35.0,779.0,131.0,7.0,64.0,383.0,29.0,29.0,383.0
-122.73515621733068,39.15752313533303,POINT (-122.73515621733068 39.15752313533303),115.0,112,41,5387.0,272.0,0.0,272.0,42.0,188.0,190.0,42.0,999.0,215.0,1.0,94.0,630.0,9.0,9.0,630.0
-122.79266837870854,41.13038116270196,POINT (-122.79266837870854 41.13038116270196),63.0,119,38,6394.0,245.0,-62.0,308.0,-17.0,148.0,159.0,-17.0,1127.0,221.0,6.0,83.0,650.0,32.0,37.0,650.0
-123.02939986132431,39.87239845355542,POINT (-123.02939986132431 39.87239845355542),95.0,114,40,5742.0,262.0,-21.0,284.0,20.0,172.0,178.0,20.0,1014.0,187.0,2.0,78.0,538.0,18.0,19.0,538.0
-114.71956860345227,33.11277306177997,POINT (-114.71956860345227 33.11277306177997),244.0,133,38,7401.0,426.0,83.0,343.0,145.0,304.0,348.0,145.0,69.0,10.0,0.0,55.0,28.0,1.0,26.0,28.0
-121.36337522234116,40.68172771385201,POINT (-121.36337522234116 40.68172771385201),83.0,122,35,7363.0,281.0,-58.0,339.0,-10.0,192.0,192.0,-10.0,680.0,107.0,6.0,59.0,313.0,28.0,28.0,313.0
-119.48952737686845,37.903586407126674,POINT (-119.48952737686845 37.903586407126674),40.0,121,37,6754.0,220.0,-100.0,320.0,-44.0,141.0,141.0,-44.0,781.0,149.0,7.0,76.0,423.0,27.0,27.0,423.0
-119.82955081049823,38.609591960031864,POINT (-119.82955081049823 38.609591960031864),49.0,122,36,6965.0,234.0,-96.0,330.0,-39.0,152.0,152.0,-39.0,758.0,149.0,11.0,73.0,411.0,34.0,34.0,411.0
-118.52499224451466,35.731087770135495,POINT (-118.52499224451466 35.731087770135495),116.0,126,38,6973.0,297.0,-28.0,326.0,27.0,208.0,218.0,27.0,424.0,99.0,1.0,93.0,277.0,6.0,10.0,277.0
-117.80991985889413,35.52313004719385,POINT (-117.80991985889413 35.52313004719385),168.0,125,36,7703.0,358.0,12.0,345.0,78.0,230.0,278.0,67.0,135.0,27.0,1.0,81.0,80.0,4.0,12.0,69.0
-120.14831155824385,39.785161617636646,POINT (-120.14831155824385 39.785161617636646),94.0,123,34,7747.0,295.0,-58.0,353.0,-5.0,209.0,209.0,-5.0,385.0,63.0,9.0,55.0,179.0,29.0,29.0,179.0
-119.84236564660729,37.31697124546184,POINT (-119.84236564660729 37.31697124546184),174.0,124,39,6463.0,352.0,37.0,314.0,94.0,269.0,269.0,91.0,591.0,115.0,1.0,84.0,321.0,3.0,3.0,320.0
-118.11110969425513,35.05868966661816,POINT (-118.11110969425513 35.05868966661816),172.0,129,38,7049.0,354.0,24.0,330.0,90.0,227.0,274.0,81.0,148.0,28.0,1.0,82.0,84.0,5.0,10.0,78.0
-115.84362122900222,34.55959381954757,POINT (-115.84362122900222 34.55959381954757),235.0,131,36,7995.0,429.0,68.0,361.0,266.0,302.0,348.0,128.0,105.0,14.0,1.0,48.0,41.0,4.0,40.0,37.0
-119.71278684553647,38.45962486175055,POINT (-119.71278684553647 38.45962486175055),39.0,122,37,6909.0,222.0,-105.0,327.0,-48.0,141.0,141.0,-48.0,803.0,147.0,12.0,69.0,407.0,38.0,38.0,407.0
-123.2935473870788,38.70916996387592,POINT (-123.2935473870788 38.70916996387592),126.0,69,41,3295.0,218.0,52.0,165.0,82.0,167.0,172.0,82.0,1300.0,261.0,2.0,86.0,755.0,14.0,19.0,755.0
-120.13166705889876,40.87845859407984,POINT (-120.13166705889876 40.87845859407984),87.0,117,33,8013.0,294.0,-62.0,356.0,-5.0,208.0,208.0,-15.0,273.0,32.0,7.0,36.0,96.0,26.0,26.0,96.0
-122.14058803885167,41.58626541998787,POINT (-122.14058803885167 41.58626541998787),59.0,121,36,6944.0,253.0,-74.0,327.0,-28.0,164.0,164.0,-28.0,797.0,123.0,11.0,61.0,368.0,43.0,43.0,368.0
-117.02516262434142,35.511662689534624,POINT (-117.02516262434142 35.511662689534624),192.0,125,34,8190.0,387.0,26.0,360.0,97.0,261.0,308.0,82.0,113.0,24.0,1.0,77.0,69.0,5.0,20.0,56.0
-120.16329989412222,38.91892908261696,POINT (-120.16329989412222 38.91892908261696),43.0,123,37,6796.0,227.0,-99.0,326.0,-43.0,143.0,143.0,-43.0,934.0,173.0,11.0,72.0,499.0,41.0,41.0,499.0
-120.37682213176349,37.84174951425301,POINT (-120.37682213176349 37.84174951425301),168.0,123,40,6173.0,342.0,35.0,306.0,88.0,257.0,257.0,88.0,687.0,144.0,1.0,87.0,410.0,5.0,5.0,410.0
-117.48560429634246,35.28597052024183,POINT (-117.48560429634246 35.28597052024183),186.0,127,36,7760.0,378.0,28.0,349.0,96.0,249.0,297.0,84.0,97.0,19.0,1.0,74.0,56.0,4.0,12.0,47.0
-114.73309115623191,33.21930189741805,POINT (-114.73309115623191 33.21930189741805),247.0,132,38,7463.0,430.0,85.0,345.0,147.0,308.0,352.0,147.0,79.0,12.0,0.0,56.0,33.0,1.0,27.0,33.0
-117.56575124322626,35.00580256866416,POINT (-117.56575124322626 35.00580256866416),183.0,129,37,7415.0,371.0,29.0,342.0,97.0,243.0,290.0,86.0,108.0,20.0,1.0,72.0,60.0,4.0,13.0,50.0
-117.45266504121481,35.01093759257258,POINT (-117.45266504121481 35.01093759257258),187.0,129,37,7505.0,376.0,30.0,345.0,100.0,247.0,294.0,88.0,107.0,20.0,1.0,70.0,59.0,4.0,15.0,51.0
-120.17091384029938,38.24380503409575,POINT (-120.17091384029938 38.24380503409575),102.0,121,38,6449.0,279.0,-34.0,313.0,19.0,196.0,196.0,19.0,1277.0,263.0,4.0,83.0,739.0,17.0,17.0,739.0
-114.80061367969901,34.280713070318406,POINT (-114.80061367969901 34.280713070318406),197.0,129,37,7676.0,381.0,35.0,346.0,96.0,262.0,305.0,95.0,115.0,17.0,1.0,52.0,48.0,4.0,38.0,48.0
-120.49521727661258,35.98480004823141,POINT (-120.49521727661258 35.98480004823141),133.0,130,45,5210.0,292.0,5.0,287.0,72.0,203.0,206.0,63.0,335.0,73.0,1.0,94.0,209.0,3.0,3.0,203.0
-122.6501683286731,39.58511733587147,POINT (-122.6501683286731 39.58511733587147),122.0,118,39,6093.0,297.0,-2.0,299.0,42.0,209.0,209.0,42.0,738.0,172.0,2.0,93.0,477.0,8.0,8.0,477.0
-123.74087335110292,41.69019324635655,POINT (-123.74087335110292 41.69019324635655),72.0,92,40,4714.0,208.0,-20.0,229.0,14.0,133.0,143.0,14.0,1950.0,350.0,7.0,77.0,1040.0,41.0,50.0,1040.0
-122.88708690243483,41.205421941038544,POINT (-122.88708690243483 41.205421941038544),47.0,118,39,6194.0,225.0,-76.0,301.0,-31.0,129.0,139.0,-31.0,1115.0,214.0,7.0,81.0,632.0,35.0,39.0,632.0
